"r.id","r.title","r.tally_ayes","r.progress_report","r.tally_nays","r.status","r.requested"
1002.0,[Whitelisted Caller] Upgrade BridgeHub: v1.2.8,"1183655884147005354","","253280000000000",Executed,-1
1003.0,"","16073211097973510","","21408199085822371",TimedOut,-1
1004.0,"","0","","255139002088700466",TimedOut,-1
1005.0,test proposal,"0","","292564588120542111",TimedOut,"1000000"
1006.0,Proposal for Top-Up for Funding of Polkadot System Parachain Collators,"507114504293567798","","180783740089106387",Executed,"265035100000000"
1007.0,[Whitelisted Caller] Enable Elastic Scaling MVP node feature,"527016456179957738","","50100000000000",Executed,-1
1008.0,Please vote NAY - Resubmitted as #1014,"52500000000000","","209921803544350654",Rejected,-1
1009.0,Propuesta de polkadot cafe/coworking,"50010000000000","","282347971044130676",TimedOut,-1
1010.0,-,"10792412539981724","","159638282600632599",TimedOut,-1
1011.0,(Temp Check) Milestone_2 Funding Request for Motif: vote NAY,"43222833970916850","","519095371291174176",Rejected,"993930000000000"
1012.0,"","50040000000000","","219423538034787260",TimedOut,"17600000000"
1013.0,Requesting 1M DED tip,"553011161000000","","388457297604633539",Rejected,"1000000"
1014.0,Further decentralize collators set on Polkadot System Parachains - Resubmission of #1008,"378497968163460149","","182838439414981427",Executed,-1
1015.0,Vote Nay for this Proposal ,"190000000000","","59636025171766302",TimedOut,-1
1016.0,Vote Nay,"0","","343557586596861832",Rejected,-1
1017.0,Head Ambassador Proposal: Dustin Lee,"12685000000000","","209677893279006743",TimedOut,-1
1018.0,Vote nay on this,"0","","30376481970005577",TimedOut,-1
1019.0,Refunding Polkadot Ecology Research Institute GOV1 Treasury Spend Deposit,"158989601733072163","","100131455939035983",Executed,"5000000000000"
1020.0,Polkadot Head Ambassador – Hope Clary for Product,"59300000000000","","210833454279006743",TimedOut,-1
1021.0,SmallTipper,"162101021429087344","","161830000000000",Executed,-1
1022.0,Recognition for the sponsorship and diffusion work of the ecosystem in the last month.,"42953370412597020","","233426588340990236",Rejected,"1"
1023.0,AI-Powered Interactive Assistance for Efficient Research Paper Reading,"111000000000","","568436681070275144",Rejected,"39500000000000"
1024.0,"JAM0 @ Bangkok - November 11-16, 2024 (after sub0)","375190973494023349","","566633667045208713",Rejected,"190000000000000"
1025.0,[Small Tipper] Referendum #1025 - Creating a new vision for Polkadot Ambassador Program,"93539078607713219","","0",Executed,"200000000"
1026.0,[Treasurer] Fix and Add Asset Rates,"1208710594384255043","","29004280174575360",Executed,-1
1027.0,Vote NAY - Wrong track,"0","","341424875566084676",Rejected,-1
1028.0,Inclusion of Bifrost Products & Solutions in Marketing Narratives,"530187025582773599","","289913867608308400",ExecutionFailed,-1
1029.0,"Investment Conference Series for Polkadot, with Revenue-share Model for Treasury","479442385229837096","","919030994241154117",Rejected,"1628134200000000"
1030.0,AllInCrypto's Strategic Content and Community Engagement Proposal for Continued Partnership,"352373765777964927","","356772519538196820",Rejected,"125000000000000"
1031.0,SmallTipper,"161469343060155428","","50050000000000",Executed,-1
1032.0,Proposing Curators for the UX Bounty,"473648832221949107","","30965294445893037",Executed,-1
1033.0,Close Bounty 46 – AMI Bounty Program,"334242262527479321","","49774549105565959",Executed,-1
1034.0,"Less noise, more Polkadot","42350126690998834","","173788406506626551",Rejected,"0"
1035.0,AssetPortal (Milestone 1),"469552687916406614","","82682597000000000",Executed,"309810000000000"
1036.0,"Polkadot for 100,000+ Students","0","","168027707109433645",TimedOut,"41700000000000"
1037.0,Behind the Code II: Additional Funding for more episodes of Web3 Thinkers/Builders and Top-up on treasury #604 payout,"425688155290783335","","119245868903760665",Executed,"99280000000000"
1038.0,To acquire Partyfy trademark,"151150000000000","","306889975775622328",TimedOut,"950000000000000"
1039.0,Polkadot Growth Initiative (PGI),"145136794102180888","","445088551795222494",Rejected,"4000000000000000"
1040.0,Enhancing Coretime DevTools for Seamless Parachain Builder Experience,"113546177235388797","","259200667797100925",Rejected,"151200000000"
1041.0,Remove Michiko Watanabe from the Polkadot Ambassador Program,"404341833994396859","","50200000000000",Executed,-1
1042.0,forceSetBalance treasury to 0,"9027458605456332","","322762191851117470",TimedOut,-1
1043.0,Dazhbog: A Decentralized Perpetual Futures Exchange,"168119158070916850","","306679677846485499",Rejected,"545000000000000"
1044.0,Creating a standardized interview for Head Ambassadors,"151410686345709071","","145717796689367413",Executed,"200000000"
1045.0,ink! 5.0 Codebase Security Audit,"246369326938862184","","62239871190998834",Executed,"431420000000000"
1046.0,Request for Tip the experiment with beer bar at the Polkadot Decoded 2024,"1081503978087989","","179694958083778803",Rejected,"5500000000000"
1047.0,[Small Tipper] Referendum #1047 ,"3140794264767482","","151577322300426234",Rejected,-1
1048.0,"","0","","275479782849762299",TimedOut,-1
1049.0,The Polkadot Halving,"21959877082379344","","316114266129412397",Rejected,-1
1050.0,"Ecosystem agent tip for Saimon contributions - Developer, Community and Business","127152371926387631","","192674141819758010",Rejected,"10000000000000"
1051.0,Increase recommended core count for validators reference hardware from 4 to 8,"615257581605516581","","150100000000000",Executed,-1
1052.0,Polkadot OpenGov TOP-UP KILLER: utility.batch treasury.spends with USDC + USDT,"94867711204981136","","68623593752114646",Executed,"100000000000"
1053.0,Tip for HA Lucy Coulden to cover expenses at Coinfest Asia,"46051897466633029","","149168740790118765",Rejected,"3900000000"
1054.0,"50 Polkadot Ecosystem PR campaigns in the most influential media","442992383490262661","","120388244932464032",Executed,"750000000000000"
1055.0,SmallTipper,"168128861588393783","","50000000000000",Executed,-1
1056.0,Subscan | Infrastructure Costs of Subscan for Polkadot & Westend & Rococo & Statemint & Rockmine  Networks (from October 2023 to June 2024),"387159495457960362","","268687072611473086",Executed,"636960000000000"
1057.0,"Make the next Polkadot Hub official in Budapest, Hungary","86029375390919742","","55399199407912539",Executed,"10000000000"
1058.0,VOTE NAY!,"100680235388797","","305250987490287418",Rejected,"183326000000"
1059.0,Inclusion of Centrifuge in Marketing Narratives,"434263716788535130","","180210000000000",Executed,-1
1060.0,Polkadot Live: Milestone 2 Development Proposal,"270796564231101566","","250431640327892798",Executed,"324110000000000"
1061.0,[Small Tipper] Referendum #1061,"118150225471142453","","45721531886647286",Executed,"200000000000"
1062.0,Milestone 2 Funding Request for Motif: Polkadot Proactive Staking Assistance,"41000000000","","305629148674221136",Rejected,"121800000000"
1063.0,Vote NAY,"0","","291834612799829846",Rejected,"10000000000"
1064.0,Vote NAY,"120011000000000","","175396571458067213",Rejected,"30000000000"
1065.0,Improved Proposal from Chainalysis to Polkadot,"1057864322559845844","","1061735942881296057",Rejected,"0"
1066.0,Vote Nay,"2034194400707925","","244611521105682576",Rejected,"22610000000000"
1067.0,"Please vote nay, thank you!","20000000000000","","231723618110705132",Rejected,"4730"
1068.0,Top-Up Request for Previously Funded Proposal #663,"227206847848717404","","43759476553296194",Executed,"183326000000"
1069.0,Tip for exposing Michiko Watanabe,"117491972377616170","","97588434030508172",Executed,"1000000000"
1070.0,Remove myself from the Fellowship collective,"22180055696152697","","100968583229342",Executed,-1
1071.0,Deposit DOT into parachain child accounts to accelerate opening XCM channels,"479409940541494348","","50000000000000",Executed,"22610000000000"
1072.0,Solidity smart contract tooling - research for AssetHub/Plaza,"101744312883093040","","100338478974213023",ExecutionFailed,"1900000000"
1073.0,"","0","","104462299987611184",TimedOut,"10000000000000000"
1074.0,Changes to PAL Security Bounty,"439732610369950226","","100100000000000",Executed,"2200000000"
1075.0,Untitled,"219151000000000","","326611239649046508",TimedOut,"250000000000000"
1076.0,"PlutoWallet 1st proposal: Account abstraction, Full featured NFT support, Transaction Analyzer","450237091431719294","","372669252059463567",Executed,"82720500000000"
1077.0,Proposal to use $DED to Conduct Targeted Marketing during KBW 2024,"492853987046822493","","361766694227732429",Executed,"590000000000000000"
1078.0,[Polkadot Community Foundation] Polkadot at Slush 2024,"299272153151970249","","438424591676836595",Rejected,"112078000000"
1079.0,Retroactive tip request for retro posters,"123298412105959968","","2455741967000000",Executed,"450000000000"
1080.0,Open Source Developer Grants Bounty Program,"630475950591422192","","50000000000000",Executed,-1
1081.0,"Rust, ink! technical content for  developers","43982162473408376","","184815010149582515",Rejected,"2200000000000"
1082.0,Polkadot App - PCF IP Rights & Funding for publishing the app,"540831490706439585","","200799000000000",Executed,"50000000000"
1083.0,[Medium Spender] Open-source KYT on Dot #1083,"355846615304816912","","642629632174195923",Rejected,"508000000000"
1084.0,Retroactive tip by 6 months at Polkadot Peru and international activities,"42502799190998834","","143777747581979140",Rejected,"10000000000000"
1085.0,The Modern Market Show Headline Sponsorship - 6 Months,"89420400000000","","594750194598122779",Rejected,"120000000000"
1086.0,Polkadot Advertising Campaign on Brave Browser - Top-Up Request - PLEASE SEE COMMENT 9/5/24,"188001000000000","","614791727124191313",Rejected,"873510000000000"
1087.0,Vote NAY,"70101000100000","","565957472718157887",Rejected,"25744000000"
1088.0,Tip Sourav for PSVM Merge Request #23,"143631993704893943","","0",Executed,"800000000000"
1089.0,Resubmission of ref#975 Retroactive Funding Proposal: Completed Remarker Development and Future Development,"58334657178487425","","285062741438151749",Rejected,"30000000000"
1090.0,B2B Marketing & Sales Enablement For The Polkadot Ecosystem,"355314450763810595","","78408139304120340",Executed,"181000000000"
1091.0,The Dots Magazine - 2nd proposal ,"386945855598685897","","354168184001717704",Executed,"38980000000"
1092.0,POLKADOT CHARITY FOUNDATION - Establishment & Inaugural Initiative Launch,"30000000000000","","637712708903384164",Rejected,"376040000000000"
1093.0,Bye 😉,"144680000000000","","272044016981714203",Rejected,"10000000000000"
1094.0,From Pitch to Market: Enhancing Founder Success with PolkaBiz,"30401691091053998","","515360658709623462",Rejected,"94800000000"
1095.0,"(Already passed as 1072, but didn't execute) Solidity smart contract tooling - research for AssetHub/Plaza","147063743656146940","","57901481147247274",Executed,"1900000000"
1096.0,"IN IT FOR THE TECH{NO} - Polkadot Opening Party @Token2049, SIngapore","479049138000000000","","956985898777557162",Rejected,"115000000000"
1097.0,DOTUI: Polkadot UI/UX Design System Draft,"39000000000","","186144558298724705",Rejected,"10000000000000"
1098.0,Bounty Cleanup,"600094108254455726","","50000000000",Executed,-1
1099.0,Top-up request for Reactive DOT and related works,"562777148255163725","","279006327006408376",Executed,"37314000000"
1100.0,[Small Tipper] Referendum #1100 - Creation of Head Ambassador pages in PolkadotJS apps,"141906213878460649","","50100000000000",Executed,"2500000000000"
1101.0,Polkadot participation in Hack Seasons during Token2049,"50327000000000","","412931237251459535",TimedOut,"45400000000000"
1102.0,Kheopswap retroactive funding,"445202262885907863","","41798004000000000",Executed,"140920000000000"
1103.0,Polkadot-API: Aug 2024 - Jan 2025 development financing,"491812380611824721","","50015000000000",Executed,"596482790000"
1104.0,Convert Part of DOT Assets to Stablecoins,"571828356180724551","","1224693470916850",Executed,-1
1105.0,Polkadot At The Australian Crypto Convention,"1014375035491526","","657792739742965114",TimedOut,"116160000000"
1106.0,CoinGecko - Polkadot Campaign,"761098467957344173","","762039294153422611",Rejected,"240000000000"
1107.0,[Whitelisted Caller] Register the Polkadot Coretime Chain,"1474167103836063934","","100000000000",Executed,-1
1108.0,Wrong Call Data Please Vote NAY,"301036000000000","","482754296671649264",Rejected,-1
1109.0,Polkadot AI Navigator: Enhancing User Experience with an Intelligent Ecosystem Assistant Proposal,"121281000000000","","853882994953310767",Rejected,"41000000000000"
1110.0,Connecting the DOTS: Training the Next Generation of Blockchain Security Experts,"3039348839112458","","585422515980753253",Rejected,"111730000000000"
1111.0,"2025 Polkadot Motorsports Program w/ Global Ambassador - Conor Daly","44122787191098834","","568194601816289611",Rejected,"16529000000000000"
1112.0,Support for Investigative Work and Communication Initiatives in Polkadot,"25535262154524506","","229514424346708336",Rejected,"8880000000000"
1113.0,"""sub0 RESET"" @Devcon Bangkok - back to the roots","924424542262905448","","1312000000000",Executed,"437560000000"
1114.0,Cyborg Network: Unlocking the Web 2.5 potential of Polkadot with Blockchain powered Edge Computing,"214040025813486482","","146908294671966856",Executed,"182275000000"
1115.0,FiDi | Polkadot’s Code-Free Intelligence,"129763550541321566","","201930258684011491",Rejected,"936990000000000"
1116.0,Polkadot Virtual Machine (PVM) Formal Specification Development,"13139690247088675","","251917502574421484",Rejected,"371875000000"
1117.0,Please vote nay,"0","","304635449725194351",TimedOut,"168608"
